web_scraper_order,web_scraper_start_url,brand,name,price,url,image
"1784123941-236","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Fino Premium Touch Hair Oil Serum Airy Smooth 70ml","Rs 2,550","https://koreanbeautypoint.com/shop/fino-airy-oil-fino-premium-touch-hair-oil-serum-airy-smooth-70ml-4623","https://koreanbeautypoint.com/web/image/product.product/8282/image_1024/%5Bfino%20airy%20oil%5D%20Fino%20Premium%20Touch%20Hair%20Oil%20Serum%20Airy%20Smooth%2070ml?unique=affe57f"
"1784123941-237","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Anessa Perfect UV Sunscreen Skincare Milk SPF 50+ PA++++ 60ml","Rs 5,800","https://koreanbeautypoint.com/shop/anessa-spf-60ml-anessa-perfect-uv-sunscreen-skincare-milk-spf-50-pa-60ml-4361","https://koreanbeautypoint.com/web/image/product.product/7963/image_1024/%5Banessa%20spf%2060ml%5D%20Anessa%20Perfect%20UV%20Sunscreen%20Skincare%20Milk%20SPF%2050%2B%20PA%2B%2B%2B%2B%2060ml?unique=affe57f"
"1784123941-238","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Urea Body Milk 150ml","Rs 2,400","https://koreanbeautypoint.com/shop/urea-body-milk-urea-body-milk-150ml-5197","https://koreanbeautypoint.com/web/image/product.product/9172/image_1024/%5Burea%20body%20milk%5D%20Urea%20Body%20Milk%20150ml?unique=affe57f"
"1784123941-239","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Urea 10% Hand & Foot Cream 100g","Rs 1,200","https://koreanbeautypoint.com/shop/urea-body-cream-urea-10-hand-foot-cream-100g-5196","https://koreanbeautypoint.com/web/image/product.product/9171/image_1024/%5Burea%20body%20cream%5D%20Urea%2010%25%20Hand%20%26%20Foot%20Cream%20100g?unique=affe57f"
"1784123941-240","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium Volume & Repair Shampoo & Conditioner Set 450ml","Rs 4,800","https://koreanbeautypoint.com/shop/tsubaki-volume-repair-set-tsubaki-premium-volume-repair-shampoo-conditioner-set-450ml-5186","https://koreanbeautypoint.com/web/image/product.product/9154/image_1024/%5Btsubaki%20volume%20%26%20repair%20set%5D%20Tsubaki%20Premium%20Volume%20%26%20Repair%20Shampoo%20%26%20Conditioner%20Set%20450ml?unique=affe57f"
"1784123941-241","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium EX Damage Care & Repair Shampoo 450ml","Rs 2,600","https://koreanbeautypoint.com/shop/tsubaki-repair-shampoo-tsubaki-premium-ex-damage-care-repair-shampoo-450ml-5184","https://koreanbeautypoint.com/web/image/product.product/9152/image_1024/%5Btsubaki%20repair%20shampoo%5D%20Tsubaki%20Premium%20EX%20Damage%20Care%20%26%20Repair%20Shampoo%20450ml?unique=affe57f"
"1784123941-242","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium EX Repair Hair Mask Refill","Rs 1,500","https://koreanbeautypoint.com/shop/tsubaki-premium-ex-repair-hair-mask-refill-5183","https://koreanbeautypoint.com/web/image/product.product/11729/image_1024/%5Btsubaki%20repair%20hair%20mask%20refill%5D%20Tsubaki%20Premium%20EX%20Repair%20Hair%20Mask%20Refill%20%28150g%29?unique=2f5e8eb"
"1784123941-243","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium EX Repair Hair Mask 180g","Rs 2,500","https://koreanbeautypoint.com/shop/tsubaki-repair-mask-tsubaki-premium-ex-repair-hair-mask-180g-5182","https://koreanbeautypoint.com/web/image/product.product/9150/image_1024/%5Btsubaki%20repair%20mask%5D%20Tsubaki%20Premium%20EX%20Repair%20Hair%20Mask%20180g?unique=d3bd42a"
"1784123941-244","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Shampoo Premium Moist & Repair Camellia Hair Shampoo 450ml","Rs 2,700","https://koreanbeautypoint.com/shop/tsubaki-moistrep-shampoo-tsubaki-shampoo-premium-moist-repair-camellia-hair-shampoo-450ml-5180","https://koreanbeautypoint.com/web/image/product.product/9148/image_1024/%5Btsubaki%20moist%26rep%20shampoo%5D%20Tsubaki%20Shampoo%20Premium%20Moist%20%26%20Repair%20Camellia%20Hair%20Shampoo%20450ml?unique=e14f7c8"
"1784123941-245","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium Moist & Repair Shampoo & Conditioner Set 450ml","Rs 5,000","https://koreanbeautypoint.com/shop/tsubaki-moist-repair-set-tsubaki-premium-moist-repair-shampoo-conditioner-set-450ml-5179","https://koreanbeautypoint.com/web/image/product.product/9147/image_1024/%5Btsubaki%20moist%20%26%20repair%20set%5D%20Tsubaki%20Premium%20Moist%20%26%20Repair%20Shampoo%20%26%20Conditioner%20Set%20450ml?unique=affe57f"
"1784123941-246","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Conditioner Premium Moist & Repair Camellia Hair Conditioner 450ml","Rs 2,000","https://koreanbeautypoint.com/shop/tsubaki-moist-repair-conditioner-tsubaki-conditioner-premium-moist-repair-camellia-hair-conditioner-450ml-5178","https://koreanbeautypoint.com/web/image/product.product/9146/image_1024/%5Btsubaki%20moist%20%26%20repair%20conditioner%5D%20Tsubaki%20Conditioner%20Premium%20Moist%20%26%20Repair%20Camellia%20Hair%20Conditioner%20450ml?unique=affe57f"
"1784123941-247","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium Repair Mask Pink Camellia 180g","Rs 2,600","https://koreanbeautypoint.com/shop/tsubaki-camellia-mask-tsubaki-premium-repair-mask-pink-camellia-180g-5177","https://koreanbeautypoint.com/web/image/product.product/9145/image_1024/%5Btsubaki%20camellia%20mask%5D%20Tsubaki%20Premium%20Repair%20Mask%20Pink%20Camellia%20180g?unique=affe57f"
"1784123941-248","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Shampoo Premium Moist & Repair Camellia Hair Shampoo 450ml","Rs 2,700","https://koreanbeautypoint.com/shop/tsubaki-moistrep-shampoo-tsubaki-shampoo-premium-moist-repair-camellia-hair-shampoo-450ml-5180","https://koreanbeautypoint.com/web/image/product.product/9148/image_1024/%5Btsubaki%20moist%26rep%20shampoo%5D%20Tsubaki%20Shampoo%20Premium%20Moist%20%26%20Repair%20Camellia%20Hair%20Shampoo%20450ml?unique=e14f7c8"
"1784123941-249","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium Moist & Repair Shampoo & Conditioner Set 450ml","Rs 5,000","https://koreanbeautypoint.com/shop/tsubaki-moist-repair-set-tsubaki-premium-moist-repair-shampoo-conditioner-set-450ml-5179","https://koreanbeautypoint.com/web/image/product.product/9147/image_1024/%5Btsubaki%20moist%20%26%20repair%20set%5D%20Tsubaki%20Premium%20Moist%20%26%20Repair%20Shampoo%20%26%20Conditioner%20Set%20450ml?unique=affe57f"
"1784123941-250","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Conditioner Premium Moist & Repair Camellia Hair Conditioner 450ml","Rs 2,000","https://koreanbeautypoint.com/shop/tsubaki-moist-repair-conditioner-tsubaki-conditioner-premium-moist-repair-camellia-hair-conditioner-450ml-5178","https://koreanbeautypoint.com/web/image/product.product/9146/image_1024/%5Btsubaki%20moist%20%26%20repair%20conditioner%5D%20Tsubaki%20Conditioner%20Premium%20Moist%20%26%20Repair%20Camellia%20Hair%20Conditioner%20450ml?unique=affe57f"
"1784123941-251","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Tsubaki Premium Repair Mask Pink Camellia 180g","Rs 2,600","https://koreanbeautypoint.com/shop/tsubaki-camellia-mask-tsubaki-premium-repair-mask-pink-camellia-180g-5177","https://koreanbeautypoint.com/web/image/product.product/9145/image_1024/%5Btsubaki%20camellia%20mask%5D%20Tsubaki%20Premium%20Repair%20Mask%20Pink%20Camellia%20180g?unique=affe57f"
"1784123941-252","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Pretty Face L Razor 6pcs","Rs 500","https://koreanbeautypoint.com/shop/shiseido-pretty-face-razor-pretty-face-l-razor-6pcs-5094","https://koreanbeautypoint.com/web/image/product.product/9038/image_1024/%5Bshiseido%20pretty%20face%20razor%5D%20Pretty%20Face%20L%20Razor%206pcs?unique=affe57f"
"1784123941-253","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Prepare Face & Body Razor T Type 3pcs","Rs 560","https://koreanbeautypoint.com/shop/shiseido-prepare-razor-prepare-face-body-razor-t-type-3pcs-5093","https://koreanbeautypoint.com/web/image/product.product/9037/image_1024/%5Bshiseido%20prepare%20razor%5D%20Prepare%20Face%20%26%20Body%20Razor%20T%20Type%203pcs?unique=53fdcbb"
"1784123941-254","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Point Razor","Rs 500","https://koreanbeautypoint.com/shop/shiseido-point-razor-point-razor-5092","https://koreanbeautypoint.com/web/image/product.product/9036/image_1024/%5Bshiseido%20point%20razor%5D%20Point%20Razor?unique=459c77d"
"1784123941-255","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=49","Fino Premium Touch Hair Oil Pink Ribbon 70ml","Rs 2,400","https://koreanbeautypoint.com/shop/fino-pink-ribbon-hair-oil-fino-premium-touch-hair-oil-pink-ribbon-70ml-7681","https://koreanbeautypoint.com/web/image/product.product/11699/image_1024/%5Bfino%20pink%20ribbon%20hair%20oil%5D%20Fino%20Premium%20Touch%20Hair%20Oil%20Pink%20Ribbon%2070ml?unique=0640462"
"1784123950-256","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=168","Repair Milky Urea Glow Bubble Serum","Rs 3,500","https://koreanbeautypoint.com/shop/shaishai-urea-serum-repair-milky-urea-glow-bubble-serum-8724","https://koreanbeautypoint.com/web/image/product.product/15482/image_1024/%5Bshaishai%20urea%20serum%5D%20Repair%20Milky%20Urea%20Glow%20Bubble%20Serum?unique=52f75a0"
"1784123958-257","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=127","Scalpy Hair Serum 20ml","Rs 3,800","https://koreanbeautypoint.com/shop/seapuri-scalpy-hair-serum-scalpy-hair-serum-20ml-5074","https://koreanbeautypoint.com/web/image/product.product/9015/image_1024/%5Bseapuri%20scalpy%20hair%20serum%5D%20Scalpy%20Hair%20Serum%2020ml?unique=affe57f"
"1784123969-258","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=126","Enjoy Super Mild Sun Essence 50ml","Rs 1,500","https://koreanbeautypoint.com/shop/scinic-mild-spf-enjoy-super-mild-sun-essence-50ml-5073","https://koreanbeautypoint.com/web/image/product.product/9014/image_1024/%5Bscinic%20mild%20spf%5D%20Enjoy%20Super%20Mild%20Sun%20Essence%2050ml?unique=affe57f"
"1784123978-259","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=164","Colored Bear Butterfly Star Acne Patch 48pcs","Rs 1,000","https://koreanbeautypoint.com/shop/sadoer-colored-acne-patch-colored-bear-butterfly-star-acne-patch-48pcs-7680","https://koreanbeautypoint.com/web/image/product.product/11698/image_1024/%5Bsadoer%20colored%20acne%20patch%5D%20Colored%20Bear%20Butterfly%20Star%20Acne%20Patch%2048pcs?unique=bac3cbf"
"1784123990-260","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=8","Aqua Squalane Moisturizing Cream","Rs 3,000","https://koreanbeautypoint.com/shop/aqua-squalane-moisturizing-cream-4405","https://koreanbeautypoint.com/web/image/product.product/8007/image_1024/%5Bsnature%20squalane%20cream%5D%20Aqua%20Squalane%20Moisturizing%20Cream%20%2860ml%29?unique=2c13fae"
"1784123999-261","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=124","Hair Strengthen & Volume Shampoo 550ml","Rs 4,000","https://koreanbeautypoint.com/shop/ryo-strengthen-volume-shampoo-hair-strengthen-volume-shampoo-550ml-5047","https://koreanbeautypoint.com/web/image/product.product/8973/image_1024/%5Bryo%20strengthen%20%26%20volume%20shampoo%5D%20Hair%20Strengthen%20%26%20Volume%20Shampoo%20550ml?unique=affe57f"
"1784123999-262","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=124","Super Revital Total Care Shampoo 400ml","Rs 3,600","https://koreanbeautypoint.com/shop/ryo-revital-shampoo-super-revital-total-care-shampoo-400ml-5046","https://koreanbeautypoint.com/web/image/product.product/8972/image_1024/%5Bryo%20revital%20shampoo%5D%20Super%20Revital%20Total%20Care%20Shampoo%20400ml?unique=affe57f"
"1784123999-263","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=124","Super Revital Total Care Conditioner 400ml","Rs 3,600","https://koreanbeautypoint.com/shop/ryo-revital-conditioner-super-revital-total-care-conditioner-400ml-5045","https://koreanbeautypoint.com/web/image/product.product/8971/image_1024/%5Bryo%20revital%20conditioner%5D%20Super%20Revital%20Total%20Care%20Conditioner%20400ml?unique=affe57f"
"1784123999-264","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=124","Hair Loss Expert Care 9EX Shampoo For Oily Scalp 400ml","Rs 4,000","https://koreanbeautypoint.com/shop/ryo-oily-scalp-shampoo-hair-loss-expert-care-9ex-shampoo-for-oily-scalp-400ml-5044","https://koreanbeautypoint.com/web/image/product.product/8970/image_1024/%5Bryo%20oily%20scalp%20shampoo%5D%20Hair%20Loss%20Expert%20Care%209EX%20Shampoo%20For%20Oily%20Scalp%20400ml?unique=affe57f"
"1784124008-265","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=163","Calming Sensitive Lotus Cream 60ml","Rs 2,500","https://koreanbeautypoint.com/shop/rovectin-lotus-cream-calming-sensitive-lotus-cream-60ml-7693","https://koreanbeautypoint.com/web/image/product.product/11711/image_1024/%5Brovectin%20lotus%20cream%5D%20Calming%20Sensitive%20Lotus%20Cream%2060ml?unique=be59c06"
"1784124008-266","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=163","Aqua Hydration Hyaluronic Essence Mini 100ml","Rs 3,000","https://koreanbeautypoint.com/shop/rovectin-hyaluronic-essence-mini-aqua-hydration-hyaluronic-essence-mini-100ml-7679","https://koreanbeautypoint.com/web/image/product.product/11697/image_1024/%5Brovectin%20hyaluronic%20essence%20mini%5D%20Aqua%20Hydration%20Hyaluronic%20Essence%20Mini%20100ml?unique=95b1cdc"
"1784124017-267","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","1025 Dokdo Cream 80ml","Rs 3,800","https://koreanbeautypoint.com/shop/roundlab-dokdo-cream-1025-dokdo-cream-80ml-5042","https://koreanbeautypoint.com/web/image/product.product/8968/image_1024/%5Broundlab%20dokdo%20cream%5D%201025%20Dokdo%20Cream%2080ml?unique=167d666"
"1784124017-268","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","Birch Juice Moisturizing Tone Up Sunscreen 50ml","Rs 2,800","https://koreanbeautypoint.com/shop/roundlab-birch-toneup-spf-birch-juice-moisturizing-tone-up-sunscreen-50ml-5039","https://koreanbeautypoint.com/web/image/product.product/8965/image_1024/%5Broundlab%20birch%20toneup%20spf%5D%20Birch%20Juice%20Moisturizing%20Tone%20Up%20Sunscreen%2050ml?unique=a038375"
"1784124017-269","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","Birch Juice Moisturizing Sunstick 19g","Rs 2,600","https://koreanbeautypoint.com/shop/roundlab-birch-sunstick-birch-juice-moisturizing-sunstick-19g-5038","https://koreanbeautypoint.com/web/image/product.product/8964/image_1024/%5Broundlab%20birch%20sunstick%5D%20Birch%20Juice%20Moisturizing%20Sunstick%2019g?unique=320408b"
"1784124017-270","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","Birch Juice Moisturizing Sunscreen SPF50+ PA++++ 50ml","Rs 2,800","https://koreanbeautypoint.com/shop/roundlab-birch-spf-birch-juice-moisturizing-sunscreen-spf50-pa-50ml-5037","https://koreanbeautypoint.com/web/image/product.product/8963/image_1024/%5Broundlab%20birch%20spf%5D%20Birch%20Juice%20Moisturizing%20Sunscreen%20SPF50%2B%20PA%2B%2B%2B%2B%2050ml?unique=339e199"
"1784124017-271","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","Birch Juice Moisturizing Cleanser 150ml","Rs 2,000","https://koreanbeautypoint.com/shop/roundlab-birch-cleanser-birch-juice-moisturizing-cleanser-150ml-5035","https://koreanbeautypoint.com/web/image/product.product/8961/image_1024/%5Broundlab%20birch%20cleanser%5D%20Birch%20Juice%20Moisturizing%20Cleanser%20150ml?unique=5c3b895"
"1784124017-272","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","Stick Pouch Kit","Rs 1,000","https://koreanbeautypoint.com/shop/roundlab-stick-kit-stick-pouch-kit-8758","https://koreanbeautypoint.com/web/image/product.product/15516/image_1024/%5Broundlab%20stick%20kit%5D%20Stick%20Pouch%20Kit?unique=55d672c"
"1784124017-273","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=123","1025 Dokdo Toner 200ml","Rs 3,500","https://koreanbeautypoint.com/shop/roundlab-dokdo-toner-1025-dokdo-toner-200ml-5043","https://koreanbeautypoint.com/web/image/product.product/8969/image_1024/%5Broundlab%20dokdo%20toner%5D%201025%20Dokdo%20Toner%20200ml?unique=d339db4"
